Units,Units_forecasted,date,SSC,Product,Data_type
2915.891239816898,6991.263671065091,11/13/2021,SSC Benelux,SBU_OPT,09_Gross_Profit_cons
5030.387383896134,5526.030887490238,12/1/2021,SSC Germany,BU_RAD,09_Gross_Profit_cons
7061.4179,1658.1977647350386,12/2/2021,SSC China/HK,BU_ODX,09_Gross_Profit_cons
1550.7054075083245,150.23280529204558,1/5/2022,SSC Germany,BU_RAD,09_Gross_Profit_cons
5168.525530445599,3807.744571467556,1/13/2022,SSC China/HK,SBU_MCS,09_Gross_Profit_cons
8605.144600432479,4436.715567616105,1/26/2022,SSC China/HK,BU_RAD,09_Gross_Profit_cons
5579.950334740609,8788.698132094089,1/31/2022,SSC Benelux,SBU_OPT,09_Gross_Profit_cons
3236.3818055195807,9345.004731878991,2/8/2022,SSC Germany,SBU_OPT,09_Gross_Profit_cons
9927.625421,1612.2985905104506,2/15/2022,SSC AUSNZ,ALL_MED,09_Gross_Profit_cons
2738.797391242999,2487.7810583647606,2/20/2022,SSC Germany,SBU_OPT,09_Gross_Profit_cons
434.4961817047893,3975.6083551722954,3/11/2022,SSC AUSNZ,SBU_OPT,09_Gross_Profit_cons
7198.373512659645,6695.983298594964,3/19/2022,SSC AUSNZ,SBU_MCS,09_Gross_Profit_cons
9696.116086323857,9364.609493337062,3/20/2022,SSC AUSNZ,ALL_MED,09_Gross_Profit_cons
1594.4662648320027,4676.697092758226,3/28/2022,SSC AUSNZ,SBU_MCS,09_Gross_Profit_cons
2137.0586619041824,4833.561197952108,3/29/2022,SSC AUSNZ,BU_VIZ,09_Gross_Profit_cons
7378.590275440963,9824.283957956985,4/8/2022,SSC Benelux,BU_REF,09_Gross_Profit_cons
3308.6842318507825,8418.539917249398,4/10/2022,SSC Germany,BU_VIZ,09_Gross_Profit_cons
2248.7604386424173,4313.225035178396,4/12/2022,SSC AUSNZ,BU_REF,09_Gross_Profit_cons
7452.176424462859,6113.775651928937,4/20/2022,SSC Germany,BU_RAD,09_Gross_Profit_cons
1489.322508772063,2370.295941387704,5/2/2022,SSC Benelux,BU_RAD,09_Gross_Profit_cons
9951.096615201428,2137.906540310779,5/3/2022,SSC AUSNZ,BU_RAD,09_Gross_Profit_cons
7146.449947921623,7037.614176391725,5/22/2022,SSC China/HK,BU_ODX,09_Gross_Profit_cons
662.7473295598836,8895.416612622495,5/28/2022,SSC China/HK,BU_ODX,09_Gross_Profit_cons
2614.1202037703138,845.7470292535988,6/5/2022,SSC Germany,BU_ODX,09_Gross_Profit_cons
3394.268944722395,7285.479959637607,6/19/2022,SSC Benelux,BU_REF,09_Gross_Profit_cons
1284.6295024761666,3003.1702649295735,6/21/2022,SSC China/HK,ALL_MED,09_Gross_Profit_cons
125.77726062322651,7290.536447372442,6/25/2022,SSC AUSNZ,SBU_OPT,09_Gross_Profit_cons
3158.587548390398,3470.357414078031,7/11/2022,SSC China/HK,BU_VIZ,09_Gross_Profit_cons
8696.376862070709,149.08110078426054,8/16/2022,SSC China/HK,SBU_OPT,09_Gross_Profit_cons
7703.570615,4230.908695842486,9/9/2022,SSC Germany,BU_VIZ,09_Gross_Profit_cons
6734.774588759787,7037.025348050211,9/13/2022,SSC China/HK,BU_RAD,09_Gross_Profit_cons
6011.511664752765,3327.2143839102964,10/16/2022,SSC Benelux,BU_RAD,09_Gross_Profit_cons
4504.360628815819,4552.647210148614,11/7/2022,SSC AUSNZ,SBU_OPT,09_Gross_Profit_cons
7826.247629931066,1587.2273844648587,11/13/2022,SSC Germany,BU_VIZ,09_Gross_Profit_cons
3195.9771646262925,4167.720435417487,12/12/2022,SSC AUSNZ,BU_REF,09_Gross_Profit_cons
6863.413482509195,1184.9509401595194,12/17/2022,SSC Benelux,ALL_MED,09_Gross_Profit_cons
4598.323972908506,7646.655969034757,12/26/2022,SSC Benelux,ALL_MED,09_Gross_Profit_cons
9480.817888397609,9986.801991446464,12/27/2022,SSC Benelux,BU_REF,09_Gross_Profit_cons
1511.7404442486597,3526.6107964720077,1/12/2023,SSC Benelux,SBU_OPT,09_Gross_Profit_cons
9544.353122907669,7798.144839689222,1/15/2023,SSC Benelux,SBU_OPT,09_Gross_Profit_cons
4509.659495656074,2600.137388527836,1/29/2023,SSC Benelux,SBU_OPT,09_Gross_Profit_cons
7645.509919408147,9161.672037648392,2/4/2023,SSC Germany,BU_ODX,09_Gross_Profit_cons
6206.336361147012,9899.470596354335,2/27/2023,SSC Germany,BU_REF,09_Gross_Profit_cons
1606.4396408712992,2630.9309756246735,3/25/2023,SSC China/HK,BU_REF,09_Gross_Profit_cons
2038.0238217185179,1165.6096049404846,3/31/2023,SSC Benelux,BU_REF,09_Gross_Profit_cons
7723.542789,2586.290441381637,4/22/2023,SSC AUSNZ,SBU_MCS,09_Gross_Profit_cons
5232.693936382358,7568.517837232609,6/6/2023,SSC China/HK,BU_RAD,09_Gross_Profit_cons
5913.024283139843,8476.384175319696,6/11/2023,SSC AUSNZ,ALL_MED,09_Gross_Profit_cons
621.9800437572736,5463.924954642233,6/30/2023,SSC China/HK,SBU_MCS,09_Gross_Profit_cons
6680.946911265264,1414.9720418622426,7/7/2023,SSC Benelux,BU_VIZ,09_Gross_Profit_cons
8567.613955221852,3463.1260089563707,7/26/2023,SSC China/HK,SBU_OPT,09_Gross_Profit_cons
4976.177524,2180.292918541241,7/30/2023,SSC Germany,BU_ODX,09_Gross_Profit_cons
5801.040606395385,1772.1544018301033,8/20/2023,SSC Germany,SBU_MCS,09_Gross_Profit_cons
6229.765543800888,712.0836946598197,8/23/2023,SSC AUSNZ,BU_REF,09_Gross_Profit_cons
9361.743408867482,1396.3002701163123,8/25/2023,SSC Germany,BU_ODX,09_Gross_Profit_cons
8228.870579319642,7667.296075874254,8/26/2023,SSC China/HK,BU_RAD,09_Gross_Profit_cons
9252.976977,737.8152791308391,9/12/2023,SSC AUSNZ,SBU_MCS,09_Gross_Profit_cons
9363.412317993476,5194.984207576096,9/24/2023,SSC Benelux,BU_ODX,09_Gross_Profit_cons
3714.022108262828,3232.4437907711927,10/1/2023,SSC Germany,BU_VIZ,09_Gross_Profit_cons
6484.422256398865,2100.2815788255175,10/4/2023,SSC China/HK,BU_REF,09_Gross_Profit_cons
597.3310673676699,2648.4894680645625,10/18/2023,SSC AUSNZ,BU_RAD,09_Gross_Profit_cons
3593.153794518047,3797.858449311997,11/24/2023,SSC Germany,BU_REF,09_Gross_Profit_cons
8717.029200151233,3663.0136105107035,12/4/2023,SSC Germany,BU_VIZ,09_Gross_Profit_cons
2120.2547852187645,8026.166307936641,12/9/2023,SSC Benelux,BU_RAD,09_Gross_Profit_cons
4963.508622884514,4740.675437247287,12/27/2023,SSC China/HK,BU_ODX,09_Gross_Profit_cons
2542.021862079238,6881.741673955329,12/28/2023,SSC Germany,SBU_MCS,09_Gross_Profit_cons
5747.257067418989,6335.307822063508,1/16/2024,SSC AUSNZ,BU_ODX,09_Gross_Profit_cons
751.1435317,7365.446685599269,2/8/2024,SSC Germany,BU_REF,09_Gross_Profit_cons
,2071.497751951826,3/29/2024,SSC Germany,SBU_OPT,09_Gross_Profit_cons
,2541.3189564695085,5/23/2024,SSC China/HK,SBU_MCS,09_Gross_Profit_cons
,3267.9630301564657,7/7/2024,SSC China/HK,SBU_OPT,09_Gross_Profit_cons
,8090.094360022586,7/20/2024,SSC Benelux,ALL_MED,09_Gross_Profit_cons
,2560.9362916147697,7/21/2024,SSC Benelux,BU_VIZ,09_Gross_Profit_cons
,3058.869246115407,7/29/2024,SSC China/HK,SBU_OPT,09_Gross_Profit_cons
,4483.784509423736,7/30/2024,SSC China/HK,BU_REF,09_Gross_Profit_cons
,9205.567593585783,8/28/2024,SSC Benelux,SBU_MCS,09_Gross_Profit_cons
,9143.897590591056,9/4/2024,SSC Germany,BU_ODX,09_Gross_Profit_cons
,7004.996616665715,9/13/2024,SSC Germany,BU_REF,09_Gross_Profit_cons
,146.3263263645967,10/19/2024,SSC Germany,SBU_MCS,09_Gross_Profit_cons
,4532.947034209135,10/25/2024,SSC AUSNZ,BU_ODX,09_Gross_Profit_cons
,2678.363786611659,11/15/2024,SSC Germany,SBU_MCS,09_Gross_Profit_cons
,7069.079608231976,11/21/2024,SSC Benelux,SBU_OPT,09_Gross_Profit_cons
,4686.543121689995,11/28/2024,SSC Benelux,SBU_OPT,09_Gross_Profit_cons
,2877.4612674321675,12/8/2024,SSC China/HK,BU_ODX,09_Gross_Profit_cons
,3688.391814375362,12/10/2024,SSC Benelux,BU_VIZ,09_Gross_Profit_cons
,3298.226284548041,12/13/2024,SSC China/HK,BU_REF,09_Gross_Profit_cons
,4232.8518741457665,12/20/2024,SSC Germany,BU_ODX,09_Gross_Profit_cons
,6751.108546963967,1/11/2025,SSC China/HK,SBU_MCS,09_Gross_Profit_cons
,3822.513961806397,2/25/2025,SSC Germany,BU_ODX,09_Gross_Profit_cons
,7395.0027250449375,2/26/2025,SSC Germany,BU_VIZ,09_Gross_Profit_cons
,9752.167101206964,2/27/2025,SSC Germany,ALL_MED,09_Gross_Profit_cons
,8725.391073216142,3/2/2025,SSC AUSNZ,ALL_MED,09_Gross_Profit_cons
,5555.9386668130055,3/5/2025,SSC China/HK,BU_REF,09_Gross_Profit_cons
,9051.818077970693,3/21/2025,SSC Germany,ALL_MED,09_Gross_Profit_cons
,5116.2414253224215,3/28/2025,SSC Benelux,BU_VIZ,09_Gross_Profit_cons
,4398.171940741031,4/4/2025,SSC Germany,BU_RAD,09_Gross_Profit_cons
,177.8807980981308,4/8/2025,SSC Germany,SBU_OPT,09_Gross_Profit_cons
,7626.7934652796885,5/2/2025,SSC Germany,BU_ODX,09_Gross_Profit_cons
,1522.3997484121267,5/24/2025,SSC Benelux,SBU_MCS,09_Gross_Profit_cons
,9583.559726873607,6/10/2025,SSC AUSNZ,BU_REF,09_Gross_Profit_cons
,3609.671931152314,6/14/2025,SSC AUSNZ,ALL_MED,09_Gross_Profit_cons
,6027.854535136389,9/12/2025,SSC Germany,BU_ODX,09_Gross_Profit_cons
,9505.511113465089,9/14/2025,SSC Benelux,SBU_OPT,09_Gross_Profit_cons
,1884.3104695939244,9/18/2025,SSC Benelux,SBU_MCS,09_Gross_Profit_cons
,4403.306193561279,9/28/2025,SSC Benelux,SBU_MCS,09_Gross_Profit_cons
1263.2890967338885,638.7008070136131,11/29/2021,SSC Germany,BU_ODX,10_Operating_Expenses
6432.0327510127745,338.1456034,12/16/2021,SSC Benelux,BU_ODX,10_Operating_Expenses
6286.894345996642,7052.333808226647,12/28/2021,SSC China/HK,BU_RAD,10_Operating_Expenses
7409.338364998797,3301.651948,1/18/2022,SSC Germany,BU_ODX,10_Operating_Expenses
7023.215634990559,6339.181334340512,1/30/2022,SSC China/HK,BU_VIZ,10_Operating_Expenses
8952.036213,8898.557206553338,2/1/2022,SSC Benelux,BU_RAD,10_Operating_Expenses
4041.19759,8247.519532,2/2/2022,SSC Benelux,ALL_MED,10_Operating_Expenses
2628.9651951707688,7082.880072110136,2/6/2022,SSC AUSNZ,BU_REF,10_Operating_Expenses
599.9510886926791,2751.153190519392,2/13/2022,SSC AUSNZ,BU_ODX,10_Operating_Expenses
3493.195416160279,6747.6974184822475,3/16/2022,SSC China/HK,SBU_OPT,10_Operating_Expenses
1432.4838855347166,8527.257036814839,3/30/2022,SSC Germany,BU_ODX,10_Operating_Expenses
3066.863839,6539.758851979775,4/30/2022,SSC Germany,BU_RAD,10_Operating_Expenses
9306.956999,3770.534536847307,5/10/2022,SSC China/HK,BU_ODX,10_Operating_Expenses
6059.513942556988,7487.81254,5/16/2022,SSC Germany,BU_ODX,10_Operating_Expenses
5910.508804345379,7459.077249,5/19/2022,SSC China/HK,SBU_OPT,10_Operating_Expenses
8422.663753532916,1948.5270894582125,5/21/2022,SSC AUSNZ,SBU_OPT,10_Operating_Expenses
931.2919812417306,833.8126283232216,6/4/2022,SSC Benelux,BU_RAD,10_Operating_Expenses
905.3402085506866,632.7825178368411,7/16/2022,SSC AUSNZ,ALL_MED,10_Operating_Expenses
9140.326296,9968.460263769008,9/6/2022,SSC AUSNZ,SBU_OPT,10_Operating_Expenses
9057.325961890145,8093.669663748244,9/27/2022,SSC China/HK,SBU_MCS,10_Operating_Expenses
4680.4715352508465,273.1049214847983,11/10/2022,SSC China/HK,BU_RAD,10_Operating_Expenses
2151.9989555957504,8485.738960995901,11/14/2022,SSC China/HK,BU_ODX,10_Operating_Expenses
4717.685652306331,3172.0779300223344,11/22/2022,SSC China/HK,BU_ODX,10_Operating_Expenses
1211.0011659114964,3747.3477662137416,11/28/2022,SSC Benelux,BU_REF,10_Operating_Expenses
6677.4994858049995,3963.0256490050674,12/6/2022,SSC AUSNZ,SBU_OPT,10_Operating_Expenses
3164.772878622364,361.1869923211521,12/25/2022,SSC AUSNZ,BU_VIZ,10_Operating_Expenses
6272.189400814672,5910.815089323531,1/2/2023,SSC Benelux,SBU_MCS,10_Operating_Expenses
7971.373617938887,336.9558553040839,1/9/2023,SSC China/HK,ALL_MED,10_Operating_Expenses
348.0746488452838,9423.06118,1/10/2023,SSC China/HK,BU_RAD,10_Operating_Expenses
1488.2683881602597,6396.903421,1/22/2023,SSC Benelux,BU_VIZ,10_Operating_Expenses
7914.988888,8450.048222644738,1/24/2023,SSC Benelux,SBU_MCS,10_Operating_Expenses
834.9284536770841,6208.260399820394,1/31/2023,SSC Germany,BU_RAD,10_Operating_Expenses
318.5838312273644,6352.181410471049,3/23/2023,SSC Germany,BU_RAD,10_Operating_Expenses
8251.518366750919,4317.140434429628,4/21/2023,SSC AUSNZ,SBU_OPT,10_Operating_Expenses
2800.7505702088665,5171.149640112925,5/16/2023,SSC AUSNZ,BU_REF,10_Operating_Expenses
6513.603137562337,9515.810352488132,5/19/2023,SSC China/HK,SBU_OPT,10_Operating_Expenses
2742.739751634942,3035.173209685655,5/28/2023,SSC Benelux,BU_VIZ,10_Operating_Expenses
9361.304634176724,9966.709939,6/21/2023,SSC China/HK,BU_VIZ,10_Operating_Expenses
1431.8808610340352,9374.207495003191,7/4/2023,SSC Germany,SBU_MCS,10_Operating_Expenses
2945.3919744237246,9261.747794,8/3/2023,SSC Benelux,BU_RAD,10_Operating_Expenses
8914.273792532778,3899.115888508705,9/16/2023,SSC Germany,ALL_MED,10_Operating_Expenses
4412.193811542756,4436.868908650798,9/29/2023,SSC AUSNZ,BU_RAD,10_Operating_Expenses
2857.415425735529,2785.135452408618,10/27/2023,SSC Germany,BU_RAD,10_Operating_Expenses
2500.807086058944,9268.238524492514,11/7/2023,SSC AUSNZ,SBU_OPT,10_Operating_Expenses
9105.234754412482,528.4602166167886,11/23/2023,SSC Germany,BU_ODX,10_Operating_Expenses
4117.056533381685,4974.978066018677,11/26/2023,SSC Germany,SBU_OPT,10_Operating_Expenses
729.6239002719117,2948.0561479863145,1/27/2024,SSC China/HK,BU_ODX,10_Operating_Expenses
4170.669483077246,5372.900183551419,1/31/2024,SSC Germany,ALL_MED,10_Operating_Expenses
5555.144579791286,8973.657649354167,2/6/2024,SSC Germany,BU_REF,10_Operating_Expenses
588.6254124,3281.245375815051,2/10/2024,SSC Benelux,BU_ODX,10_Operating_Expenses
6702.127244811927,6284.449482094038,2/18/2024,SSC AUSNZ,SBU_OPT,10_Operating_Expenses
,6616.258934321033,3/31/2024,SSC Germany,BU_RAD,10_Operating_Expenses
,1971.2566890781816,4/14/2024,SSC AUSNZ,BU_ODX,10_Operating_Expenses
,9567.424390077285,4/20/2024,SSC China/HK,BU_RAD,10_Operating_Expenses
,1730.6322335690827,4/23/2024,SSC Benelux,BU_RAD,10_Operating_Expenses
,6905.968431862818,5/7/2024,SSC China/HK,BU_RAD,10_Operating_Expenses
,2914.3642830692907,5/27/2024,SSC AUSNZ,BU_RAD,10_Operating_Expenses
,1582.4068279242776,6/13/2024,SSC China/HK,BU_ODX,10_Operating_Expenses
,5790.084054392842,7/2/2024,SSC Benelux,SBU_OPT,10_Operating_Expenses
,7750.668061064727,7/6/2024,SSC AUSNZ,ALL_MED,10_Operating_Expenses
,4832.921851356142,7/16/2024,SSC Benelux,BU_REF,10_Operating_Expenses
,4967.022773850831,7/23/2024,SSC Benelux,BU_ODX,10_Operating_Expenses
,2200.9687384647086,9/7/2024,SSC Germany,BU_REF,10_Operating_Expenses
,4043.838500906845,9/8/2024,SSC AUSNZ,BU_VIZ,10_Operating_Expenses
,7255.228508376817,9/23/2024,SSC Germany,BU_ODX,10_Operating_Expenses
,699.9823242,9/29/2024,SSC Benelux,BU_ODX,10_Operating_Expenses
,4545.599012071944,10/5/2024,SSC Benelux,BU_ODX,10_Operating_Expenses
,1220.0258197804196,12/16/2024,SSC China/HK,BU_REF,10_Operating_Expenses
,9396.828142,12/25/2024,SSC AUSNZ,BU_ODX,10_Operating_Expenses
,8308.950499,1/5/2025,SSC Benelux,BU_RAD,10_Operating_Expenses
,9186.751594546091,2/15/2025,SSC China/HK,BU_REF,10_Operating_Expenses
,1835.617700473786,2/22/2025,SSC Germany,SBU_OPT,10_Operating_Expenses
,4438.370756800122,3/8/2025,SSC Benelux,BU_VIZ,10_Operating_Expenses
,6657.660199403405,3/19/2025,SSC Germany,SBU_OPT,10_Operating_Expenses
,805.4034420680907,3/23/2025,SSC AUSNZ,SBU_OPT,10_Operating_Expenses
,6142.170756625108,4/3/2025,SSC Benelux,SBU_MCS,10_Operating_Expenses
,8024.794090774658,4/10/2025,SSC Germany,BU_ODX,10_Operating_Expenses
,6898.358331899636,4/13/2025,SSC China/HK,BU_VIZ,10_Operating_Expenses
,7997.288490925198,4/15/2025,SSC Benelux,SBU_OPT,10_Operating_Expenses
,1282.9236777450324,4/17/2025,SSC AUSNZ,SBU_OPT,10_Operating_Expenses
,398.4015511636741,4/19/2025,SSC Germany,BU_RAD,10_Operating_Expenses
,7848.589031457286,5/14/2025,SSC Benelux,BU_REF,10_Operating_Expenses
,3059.0369994648677,5/16/2025,SSC Germany,SBU_MCS,10_Operating_Expenses
,4326.984512217205,5/26/2025,SSC Benelux,SBU_OPT,10_Operating_Expenses
,1594.9273532720456,5/29/2025,SSC Germany,SBU_MCS,10_Operating_Expenses
,9584.275058,6/6/2025,SSC China/HK,SBU_MCS,10_Operating_Expenses
,6168.643752267806,7/9/2025,SSC China/HK,ALL_MED,10_Operating_Expenses
,8937.102391232946,8/11/2025,SSC AUSNZ,SBU_MCS,10_Operating_Expenses
,2955.0589169017126,8/18/2025,SSC Germany,BU_REF,10_Operating_Expenses
,7651.317471364984,8/20/2025,SSC Germany,BU_RAD,10_Operating_Expenses
9353.037123762688,524.0125502099258,10/15/2021,SSC AUSNZ,SBU_OPT,11_Selling_And_Marketing
4434.945448942343,5741.953239734278,10/23/2021,SSC Benelux,ALL_MED,11_Selling_And_Marketing
1988.2460740859628,9871.605744452698,11/26/2021,SSC AUSNZ,BU_RAD,11_Selling_And_Marketing
8973.258371,6750.396836683947,12/5/2021,SSC AUSNZ,BU_RAD,11_Selling_And_Marketing
9752.444440251149,2703.6510142739216,12/13/2021,SSC AUSNZ,SBU_MCS,11_Selling_And_Marketing
7101.1839739012685,9888.375377361906,12/24/2021,SSC China/HK,BU_ODX,11_Selling_And_Marketing
5453.147008079653,8898.920762435078,1/24/2022,SSC AUSNZ,BU_ODX,11_Selling_And_Marketing
3340.6180646854796,7582.521373199285,2/10/2022,SSC Germany,ALL_MED,11_Selling_And_Marketing
9146.963105,7597.162234010296,2/21/2022,SSC Germany,BU_ODX,11_Selling_And_Marketing
7579.803378415653,4644.4739591122625,3/12/2022,SSC Benelux,BU_ODX,11_Selling_And_Marketing
100.8996027763836,3893.8898249904014,3/18/2022,SSC Germany,BU_VIZ,11_Selling_And_Marketing
8480.181617043349,6044.822427,4/6/2022,SSC Germany,SBU_OPT,11_Selling_And_Marketing
7957.806930094427,9927.253258902125,5/9/2022,SSC AUSNZ,BU_RAD,11_Selling_And_Marketing
4234.287092751522,4942.5539320439975,6/11/2022,SSC Germany,BU_ODX,11_Selling_And_Marketing
4787.608699825731,1217.1103194998127,6/27/2022,SSC AUSNZ,BU_VIZ,11_Selling_And_Marketing
1815.9620056046176,4847.905850970302,7/12/2022,SSC Germany,BU_REF,11_Selling_And_Marketing
5974.313572,6913.1084186800945,7/20/2022,SSC China/HK,BU_ODX,11_Selling_And_Marketing
7452.689274592912,5870.606685114306,8/2/2022,SSC AUSNZ,SBU_OPT,11_Selling_And_Marketing
915.0543645864979,3018.5289622772234,8/30/2022,SSC AUSNZ,SBU_MCS,11_Selling_And_Marketing
2202.096841656494,5109.781974525113,9/18/2022,SSC China/HK,BU_REF,11_Selling_And_Marketing
4320.965696511653,1262.9137802201892,10/28/2022,SSC China/HK,BU_ODX,11_Selling_And_Marketing
9433.127664846566,9795.165208074763,11/18/2022,SSC Benelux,SBU_OPT,11_Selling_And_Marketing
8313.182089,9429.128267468475,12/5/2022,SSC China/HK,BU_REF,11_Selling_And_Marketing
5060.113639062547,531.9066762,12/8/2022,SSC Germany,BU_RAD,11_Selling_And_Marketing
7282.678028811982,7400.172687364332,12/13/2022,SSC Germany,SBU_MCS,11_Selling_And_Marketing
3498.435708164804,2760.4871561266464,12/29/2022,SSC China/HK,BU_RAD,11_Selling_And_Marketing
1163.9312151274887,4807.534847293636,2/13/2023,SSC AUSNZ,BU_VIZ,11_Selling_And_Marketing
5506.236139074768,1285.673815623612,2/14/2023,SSC Germany,ALL_MED,11_Selling_And_Marketing
7718.341366,8047.547444289901,2/15/2023,SSC Germany,BU_REF,11_Selling_And_Marketing
8451.472771,6163.441552047931,2/16/2023,SSC Benelux,BU_ODX,11_Selling_And_Marketing
3160.3176357039924,6699.898310156612,2/25/2023,SSC Germany,BU_VIZ,11_Selling_And_Marketing
6220.661454836536,5179.618122916334,4/17/2023,SSC China/HK,BU_REF,11_Selling_And_Marketing
3797.4647747073805,6095.229105124636,5/13/2023,SSC Germany,ALL_MED,11_Selling_And_Marketing
8646.192537710862,3991.5165699668055,5/30/2023,SSC China/HK,BU_ODX,11_Selling_And_Marketing
2861.8263476523075,8818.760688421036,6/5/2023,SSC AUSNZ,SBU_MCS,11_Selling_And_Marketing
7672.924668818869,2482.5610630773117,6/7/2023,SSC Germany,BU_REF,11_Selling_And_Marketing
4709.228637544093,263.45799720305126,6/19/2023,SSC China/HK,SBU_OPT,11_Selling_And_Marketing
4278.757349744694,9727.153790002576,7/10/2023,SSC Benelux,BU_RAD,11_Selling_And_Marketing
8950.549626412925,8348.527203128964,7/12/2023,SSC Benelux,SBU_MCS,11_Selling_And_Marketing
4800.285190609619,8320.467349808016,7/28/2023,SSC AUSNZ,ALL_MED,11_Selling_And_Marketing
8733.029618,9204.057853,8/22/2023,SSC Benelux,SBU_MCS,11_Selling_And_Marketing
5574.284895319919,4272.803981295828,9/8/2023,SSC China/HK,BU_ODX,11_Selling_And_Marketing
7546.820061353781,8740.731134421323,9/15/2023,SSC Germany,BU_RAD,11_Selling_And_Marketing
2007.7569732179404,109.62073740494309,9/25/2023,SSC Germany,BU_REF,11_Selling_And_Marketing
9562.696115530463,7613.865179,10/2/2023,SSC China/HK,BU_ODX,11_Selling_And_Marketing
7570.410523758489,5357.646277657966,10/20/2023,SSC Germany,SBU_OPT,11_Selling_And_Marketing
1930.3622702707517,4325.302328824063,10/23/2023,SSC Germany,ALL_MED,11_Selling_And_Marketing
6219.286287160386,7153.189942931991,10/26/2023,SSC Germany,ALL_MED,11_Selling_And_Marketing
6677.584870699418,2475.7193718417507,12/11/2023,SSC China/HK,BU_ODX,11_Selling_And_Marketing
7442.774102402125,8392.230432373774,1/15/2024,SSC Benelux,BU_REF,11_Selling_And_Marketing
6972.510184773353,8705.609068409365,2/7/2024,SSC AUSNZ,SBU_OPT,11_Selling_And_Marketing
,1906.3960060591187,3/28/2024,SSC China/HK,BU_VIZ,11_Selling_And_Marketing
,9713.670597572487,4/17/2024,SSC Benelux,BU_ODX,11_Selling_And_Marketing
,2216.216938949148,5/8/2024,SSC Germany,BU_REF,11_Selling_And_Marketing
,8010.3304835142135,5/24/2024,SSC Benelux,SBU_OPT,11_Selling_And_Marketing
,3321.904548416146,6/8/2024,SSC AUSNZ,BU_VIZ,11_Selling_And_Marketing
,892.2793850059837,6/16/2024,SSC China/HK,BU_REF,11_Selling_And_Marketing
,190.51010375003938,6/23/2024,SSC Germany,BU_ODX,11_Selling_And_Marketing
,4068.2753809205515,8/7/2024,SSC AUSNZ,SBU_OPT,11_Selling_And_Marketing
,4770.624998,8/27/2024,SSC Benelux,ALL_MED,11_Selling_And_Marketing
,3313.5592345095333,9/2/2024,SSC Benelux,BU_REF,11_Selling_And_Marketing
,7132.970018308952,9/3/2024,SSC China/HK,BU_ODX,11_Selling_And_Marketing
,5415.713346009658,9/14/2024,SSC China/HK,ALL_MED,11_Selling_And_Marketing
,2029.3019853780036,9/18/2024,SSC AUSNZ,SBU_OPT,11_Selling_And_Marketing
,7338.241935758715,9/28/2024,SSC Benelux,SBU_OPT,11_Selling_And_Marketing
,8044.552782663325,10/12/2024,SSC Germany,SBU_MCS,11_Selling_And_Marketing
,5018.669258114029,11/2/2024,SSC Benelux,ALL_MED,11_Selling_And_Marketing
,8782.526826183663,11/8/2024,SSC AUSNZ,BU_RAD,11_Selling_And_Marketing
,7310.065280106927,11/25/2024,SSC AUSNZ,BU_RAD,11_Selling_And_Marketing
,2832.8663581865503,2/4/2025,SSC AUSNZ,BU_ODX,11_Selling_And_Marketing
,8616.330323034384,3/3/2025,SSC China/HK,BU_ODX,11_Selling_And_Marketing
,7558.435851,3/10/2025,SSC AUSNZ,SBU_MCS,11_Selling_And_Marketing
,9440.350156874882,3/12/2025,SSC Benelux,BU_RAD,11_Selling_And_Marketing
,1605.4097894831104,3/26/2025,SSC Germany,ALL_MED,11_Selling_And_Marketing
,4969.553438151369,3/31/2025,SSC China/HK,BU_RAD,11_Selling_And_Marketing
,672.0715961499009,4/11/2025,SSC Germany,BU_VIZ,11_Selling_And_Marketing
,3113.9441548871964,4/28/2025,SSC Germany,SBU_OPT,11_Selling_And_Marketing
,1050.761153033237,5/20/2025,SSC AUSNZ,BU_ODX,11_Selling_And_Marketing
,6615.398996119665,6/8/2025,SSC China/HK,BU_ODX,11_Selling_And_Marketing
,2838.6909036430125,6/13/2025,SSC AUSNZ,SBU_OPT,11_Selling_And_Marketing
,8108.664858802384,7/3/2025,SSC Benelux,BU_VIZ,11_Selling_And_Marketing
,5880.042008015693,7/7/2025,SSC Benelux,BU_ODX,11_Selling_And_Marketing
,465.3513781909107,7/25/2025,SSC China/HK,ALL_MED,11_Selling_And_Marketing
,3008.349382829624,8/27/2025,SSC AUSNZ,BU_VIZ,11_Selling_And_Marketing
,9955.653698,8/30/2025,SSC AUSNZ,SBU_OPT,11_Selling_And_Marketing
,463.37964028872034,9/4/2025,SSC Benelux,ALL_MED,11_Selling_And_Marketing
,6012.769386,9/22/2025,SSC Germany,ALL_MED,11_Selling_And_Marketing
364.60531157194293,7970.988906499633,10/17/2021,SSC Benelux,BU_ODX,12_Research_And_Development
9640.009608810335,5236.042644334304,10/28/2021,SSC Benelux,BU_RAD,12_Research_And_Development
6139.802762299965,3698.4153480786686,10/31/2021,SSC Germany,BU_ODX,12_Research_And_Development
8371.389293305921,7759.140550572349,11/24/2021,SSC Benelux,BU_ODX,12_Research_And_Development
1705.3953909856205,2917.268803853335,11/27/2021,SSC AUSNZ,BU_VIZ,12_Research_And_Development
2153.523125,2168.525500890072,12/3/2021,SSC Benelux,BU_RAD,12_Research_And_Development
6296.642000257019,1172.0723075974806,1/6/2022,SSC AUSNZ,BU_RAD,12_Research_And_Development
5875.402448056512,2174.060775524357,1/10/2022,SSC AUSNZ,SBU_MCS,12_Research_And_Development
